workload_type,timestamp,kafka_server_brokertopicmetrics_messagesin_total,kafka_server_brokertopicmetrics_bytesin_total,message_size_bytes,message_rate_variance,process_cpu_seconds_total,java_lang_memory_heapmemoryusage_used,node_disk_io_time_seconds_total,memory_usage_variance,kafka_network_requestmetrics_totaltimems,kafka_server_brokertopicmetrics_totalproducerequests_total,java_lang_threading_threadcount,request_rate_variance,node_memory_MemAvailable_bytes,node_disk_read_bytes_total,node_disk_write_bytes_total
0,2025-04-24T20:22:40,591.7382650016783,26522127.48214261,24101.244565667264,257.7464997638017,3.6987673816312383,381385858.0889863,8.940180737422718,0.1863605174240383,0.06757481555639114,222.67453114792022,65.33333333333333,124.47845502841685,5094440960.0,14153.116731059692,17869168.66042681
1,2025-04-24T20:22:50,477.80384908786573,5678662.353660887,38611.88365133587,261.5218032493752,10.4831239018664,269984255.7734321,9.507948172800656,0.05454021239047094,0.0053863295317246075,450.40578520226103,65.33333333333333,145.5205725342882,5122817545.9463005,1229.3348130003894,18779979.937092595
0,2025-04-24T20:23:00,575.378468333892,8211140.392464172,2109.779073590474,271.50828196076895,16.41544692122332,392104095.1999332,0.1329716551114964,0.24549808602906054,0.08587475683108524,209.94906561015412,65.33333333333333,112.55525291392505,5125166164.425869,3391.7828993270205,42509709.63007776
1,2025-04-24T20:23:10,495.52540276987,22180771.19930038,33536.20193961728,274.6193687394119,25.86340186305263,290698908.6215954,5.545411581714514,0.11618334014474856,0.025081999548760236,189.26768656409365,65.33333333333333,144.77142855355632,5172531200.0,0.0,6819319.010494896
0,2025-04-24T20:23:20,591.7382650016783,12108172.959517652,36883.954602267244,238.26356552930048,11.300840522104131,208187640.0,6.207079579275451,0.16096980565115354,0.012856544686695188,191.17762125584437,65.33333333333333,150.3166241094418,5206885698.795727,2159.7149077071613,13709546.396273196
1,2025-04-24T20:23:30,541.4803597908266,26089844.012168292,21487.136011827606,234.9127357704716,24.87549059332573,366545434.52219653,1.2119064815129548,0.19922446626402848,0.0327563434168628,281.1815334913484,65.33333333333333,150.71592293402992,5121992279.07892,0.0,2497325.628944795
0,2025-04-24T20:23:40,591.7382650016783,16615729.603403026,24039.58253307888,222.97726353927993,12.537795844498337,259952718.38995883,3.157279301339306,0.063158621,0.014582586993594455,215.40140407195366,65.33333333333333,90.31398390100992,5267723825.955954,16795.73264151106,86817583.18707928
1,2025-04-24T20:23:50,541.5629510841012,12789828.87484821,9012.363329953576,277.12916271485926,32.07648780137602,327504527.4035403,18.544479878192114,0.031333186,0.005343944093076324,367.7083082330412,65.33333333333333,151.8715857271963,5130849594.851263,0.0,6311999.687702006
0,2025-04-24T20:24:00,318.2882655603937,717338.3824267816,41111.59582417459,260.1404327128026,20.5138521515268,229560377.69907403,3.507083441147883,0.12184925248875408,0.0659461026820958,180.26242788417414,65.33333333333333,94.93695154405556,5116598435.268293,17881.86436255376,28888802.188650675
1,2025-04-24T20:24:10,463.1625860298769,1241613.9843651317,25170.371740091938,262.34995202388865,9.906095553317087,378915494.3507065,13.241572961436534,0.17740633688535876,0.048347743272407775,349.7501439623458,65.33333333333333,142.74174407718093,5149880282.642653,4544.757774020887,12036349.036988828
0,2025-04-24T20:24:20,389.39832147123934,16536327.50139065,7758.9113955842495,232.55171853274268,30.20616068266132,279492555.42049974,0.1329716551114964,0.13686159275306567,0.061052127992587954,288.26847977742005,65.33333333333333,59.20578434258128,5235124291.650055,0.0,64587501.07021056
1,2025-04-24T20:24:30,491.1715253513489,5771495.049580609,14851.3578159773,265.1663951067479,19.74856074602996,321032021.1847355,0.6715695218312718,0.09433065698151404,0.018365404801647753,428.28118568095965,65.33333333333333,147.40566756419503,5165339703.640409,0.0,15384689.727430362
0,2025-04-24T20:24:40,393.98149622766243,6401271.89521049,6839.907423797231,214.7246937993015,32.66566902,350384221.74065197,10.498856927326386,0.27131684136572126,0.0,306.3319152967869,65.33333333333333,36.37655371534527,5285668712.065562,11592.978383609596,86817583.18707928
1,2025-04-24T20:24:50,504.3157643018148,4228567.053121613,19543.284378749893,277.12916271485926,8.874058168932555,203990261.33333337,10.156326139121326,0.1332406406384452,0.025183509287643662,376.10739955777575,65.33333333333333,140.9710912005131,5172531200.0,0.0,2497325.628944795
0,2025-04-24T20:25:00,591.5010516519917,7495728.908784326,21117.97225202517,249.1024659494487,26.95708066958848,294910218.65002453,12.50144276576982,0.063158621,0.054754230263711345,147.31064046112635,65.33333333333333,102.37959008862063,5113149500.585478,11258.162524945175,84745380.11874388
1,2025-04-24T20:25:10,548.7492996506408,4752631.673597362,17461.642708644693,270.7734497703429,19.802550042160995,352243793.53991693,0.6715695218312718,0.21604811784255254,0.020100054287082145,209.83995598434814,65.33333333333333,145.941579666773,5095903232.0,94.36044799929778,2497325.628944795
0,2025-04-24T20:25:20,532.3343852682449,3660288.692299952,18189.402669129944,277.0275328371586,26.15919504265781,353107045.12768507,2.8296708538952133,0.27575986680544323,0.028068441525568436,230.19516833783692,65.33333333333333,53.377578178843635,5341237351.258678,4617.771053865356,75316051.81073752
1,2025-04-24T20:25:30,582.8689847355727,20659054.503580242,2117.397953936669,277.12916271485926,26.16399719776639,360868778.02950275,3.7349422264570444,0.11038396153713627,0.04203386808521489,216.9928407610808,65.33333333333333,152.88853047258806,5130111441.038447,0.0,2497325.628944795
0,2025-04-24T20:25:40,511.60159534011416,317929.78953395993,17567.451752729867,244.86952942938652,28.88462223209044,342052745.9187605,1.8040258611302065,0.33107153542911355,0.026306265724634653,96.27697023770529,65.33333333333333,150.3166241094418,5201413055.743935,6010.865792665868,86817583.18707928
1,2025-04-24T20:25:50,461.81547960630485,2777955.2257009447,2117.397953936669,276.4618378683045,21.28420853423802,400369688.61939543,10.978986545761844,0.1373369220626493,0.025082201579058713,298.96719076612544,65.33333333333333,152.91730140480144,5143073363.6036415,3789.175303436312,18687654.168196604
0,2025-04-24T20:26:00,550.6384713526298,9717859.740807889,10157.32945985217,252.40427198888028,20.716888271490838,272472766.6984939,12.018212474723601,0.254024719518896,0.0539494316175789,434.7565184551477,65.33333333333333,113.97685572010053,5269314413.658233,61.06919516492508,55954639.732701324
1,2025-04-24T20:26:10,527.0983109962292,5320857.44441563,57924.74614389879,249.5851887070614,10.838944549747906,386501637.4637352,13.487288104182104,0.07106167422881679,0.03542115560814333,424.81272869302876,65.33333333333333,152.91730140480144,5095903232.0,5750.7813048113685,26921060.157852955
0,2025-04-24T20:26:20,569.4923346159087,9136653.44479778,16735.43076489706,248.00871038504374,24.562226788681212,338988054.31518996,10.203507192842055,0.13979326107394563,0.028232979637236436,134.3661473993165,65.33333333333333,150.3166241094418,5195383517.625348,26944.058338597904,60735893.119791254
1,2025-04-24T20:26:30,524.3368601924867,13517651.715535633,14845.893729870759,269.961630943921,28.14000489749256,313659199.4599601,5.442600725297887,0.08181397033165282,0.01736425115801358,294.8805350198855,65.33333333333333,141.57279772928928,5123900100.6496935,3522.8046486886024,2497325.628944795
0,2025-04-24T20:26:40,390.73510968440047,4804788.921305206,6977.732299315792,240.86920125291857,15.832279880540192,284463346.76563406,7.272536719563662,0.3784848397440546,0.07837271149130211,38.48006288679267,65.33333333333333,81.15745645533183,5200351053.6984625,2696.162639037796,58134590.09965759
1,2025-04-24T20:26:50,528.1826019412039,8230804.848494644,10448.220540241584,264.05976207053357,21.767505426731997,343094965.8938334,14.235215568548531,0.12774078687409823,0.029898266048096644,377.7097394862649,65.33333333333333,146.5457270738827,5126158213.516628,3712.61070314872,2497325.628944795
0,2025-04-24T20:27:00,457.0576901632937,17781038.466167573,34732.35847800128,227.78891741553534,19.21474175011565,271777632.8578029,8.591888362546893,0.22171335199975092,0.026939074763988834,208.85932227008402,65.33333333333333,63.26472954840623,5253319766.462071,2720.3648921876675,86817583.18707928
1,2025-04-24T20:27:10,583.2719445964683,5818688.402418642,26879.559279606558,261.0102051621712,17.76721062738402,419107968.0,8.03684787268252,0.21880855583865902,0.034294741348735946,194.728089964437,65.33333333333333,142.09453786138545,5110973017.786845,0.0,17633674.47187209
0,2025-04-24T20:27:20,591.7382650016783,12344803.746314736,2109.779073590474,217.2459223290223,13.164804691806978,262691381.8737743,9.342188564104305,0.2990225597769792,0.0033197593456627296,348.85699225775244,65.33333333333333,150.3166241094418,5485742159.338395,0.0,86817583.18707928
1,2025-04-24T20:27:30,506.98160852528696,8126526.2963780295,31256.979721652322,262.0459759078547,22.942723931381508,226628141.019866,8.404284194867436,0.31743746547077717,0.02407721881425928,301.1938026858785,65.33333333333333,151.31626629093026,5095903232.0,5307.631963999171,5497477.46878965
0,2025-04-24T20:27:40,494.39043512333217,20653843.654865697,2109.779073590474,206.77766668360272,3.6987673816312383,284751905.52204293,11.593942635450677,0.21799051067750538,0.0,192.89196816478182,65.33333333333333,18.355707216037487,5224957736.03625,0.0,86817583.18707928
1,2025-04-24T20:27:50,518.851748691648,13358782.59639914,20959.321376927346,277.12916271485926,25.68217396097753,327076566.89640754,12.694541294970403,0.1578083979403337,0.03430979680264082,256.5025313371643,65.33333333333333,145.70836313850705,5120762948.763148,143.7346623921153,16485458.24078892
0,2025-04-24T20:28:00,591.7382650016783,21666380.61162104,2109.779073590474,271.92610936565967,14.423071546484916,338906089.1485829,0.8839295350177805,0.24084748395787078,0.04277501083087318,64.21448279258212,65.33333333333333,150.3166241094418,5165620073.402343,16884.755935341294,47591754.822378725
1,2025-04-24T20:28:10,557.4580079786645,1241613.9843651317,57924.74614389879,277.12916271485926,18.066905007145756,203990261.33333337,11.21686476897466,0.031333186,0.032647531855393964,326.3574414280614,65.33333333333333,151.12344715381778,5149596990.510507,6894.13671334424,9633812.103957856
0,2025-04-24T20:28:20,330.4296460086174,19906155.329733495,17122.822702407146,203.53747336658623,29.35754680153932,409486193.54173785,5.025757581492202,0.41644352409338314,0.03680214739707236,206.44633542100007,65.33333333333333,150.3166241094418,5101856405.353305,11842.571426568233,34915244.68548611
1,2025-04-24T20:28:30,502.5326923750765,20648219.90506653,19230.18116360429,264.7226450703402,28.175782959328522,403687010.4371983,13.121145826910157,0.11062542529746765,0.016332794211024897,295.4446202333783,65.33333333333333,142.94100278493138,5147712383.912079,3284.416205175976,2497325.628944795
0,2025-04-24T20:28:40,380.8561673339042,6405872.816225387,20935.224444396357,277.0275328371586,19.39762809982424,271018388.1717551,6.2797444457559966,0.19783793998720467,0.04307136146415554,330.2413845419579,65.33333333333333,91.350993924753,5356607860.17646,13236.483927369034,29827912.020124488
1,2025-04-24T20:28:50,586.8247925474992,15221546.033827627,11489.86690752452,277.12916271485926,32.58246798445519,304738150.21970034,6.989946833034687,0.1620413828151805,0.0372557650402839,407.10358956390945,65.33333333333333,147.168697736618,5165407780.943673,1669.325461676352,24896039.985167205
0,2025-04-24T20:29:00,447.269415705609,14924633.38493919,20149.540555691296,233.85744752227936,13.893470021901765,373950482.58102477,1.7137118149044395,0.1640492113058317,0.09130994274242275,381.41732071545545,65.33333333333333,55.48176134325451,5094440960.0,0.0,2612155.733333333
1,2025-04-24T20:29:10,516.0897703601746,3886487.818130577,26712.89372430744,246.29604614574555,20.68812070111079,281561532.32921124,17.69823165896166,0.3308431295757682,0.03846151347222122,257.55243750157507,65.33333333333333,140.9710912005131,5099154653.15382,2598.0117074403593,43160611.09148672
0,2025-04-24T20:29:20,456.1530554522436,9328959.320973694,2109.779073590474,262.21055183965893,25.791016519948712,347776067.9998605,2.210296874875583,0.16696766944154,0.0,266.259183249357,65.33333333333333,14.892563747980105,5139393835.275505,1962.9253024339496,35642111.55144829
1,2025-04-24T20:29:30,541.3924902451668,13308263.379649017,20792.9271010564,273.5983954853779,13.025400068817934,313131687.21187514,10.483122721629657,0.031333186,0.042053257331258795,205.83820390762412,65.33333333333333,151.29201621096655,5152339345.75096,3076.909515031232,4088421.7985377302
0,2025-04-24T20:29:40,575.3130729257214,17144362.81027452,10405.863740052817,212.94059676246462,3.6987673816312383,317868688.8706723,4.827279325186294,0.3273955114550331,0.0439924164910044,427.3249152177433,65.33333333333333,150.3166241094418,5128312713.506204,12184.097582800157,4050197.5012202933
1,2025-04-24T20:29:50,531.693413514389,1241613.9843651317,21150.418976359368,277.12916271485926,16.38134545413644,242992320.30404302,14.196610555060978,0.16938637274596124,0.01669202045664878,291.9008737374188,65.33333333333333,151.24968882206346,5157748541.158856,4703.608676727196,11987630.890776513
0,2025-04-24T20:30:00,228.81356396714685,4813062.104799001,13065.492526170952,203.53747336658623,6.918650991061611,217327024.99983692,5.039760331987067,0.2997630171015676,0.06407270537899273,308.8858812381977,65.33333333333333,0.0,5094440960.0,0.0,23603395.049770154
1,2025-04-24T20:30:10,515.1354614902458,4872484.633927917,31459.43956567467,267.32767990547063,20.17201733964772,375943191.0591891,3.3775537947142347,0.2250414797374057,0.02481295756221632,256.91185833238694,65.33333333333333,150.18465022056333,5109591130.44483,2199.1447752780027,13700815.843693767
0,2025-04-24T20:30:20,448.82968700006677,16327481.0451671,27769.077733645794,277.0275328371586,3.6987673816312383,304848431.080205,0.872977554385713,0.2810765788263301,0.0,300.06563586460993,65.33333333333333,44.282618290646404,5094440960.0,2157.223888853281,86817583.18707928
1,2025-04-24T20:30:30,520.7777161665564,17541791.06969564,54006.899841458624,274.81758830319467,16.111540865519572,335099534.8307798,6.772930965645836,0.12665014078115794,0.0,374.33136836082656,65.33333333333333,147.48055945936926,5107548187.635955,4705.235772384784,2497325.628944795
0,2025-04-24T20:30:40,462.4362130819317,18994784.4420784,37604.725282547435,234.814703730789,3.6987673816312383,409527018.6666667,13.583180660058236,0.2913980972922587,0.014122282348961481,240.82260922887014,65.33333333333333,150.3166241094418,5211655627.374428,0.0,37948544.27968008
1,2025-04-24T20:30:50,568.8466737058429,25045457.44631587,51688.48004001874,277.12916271485926,18.295128250760058,203990261.33333337,11.265620358718984,0.18021901609859028,0.027441780724349607,293.0195151449876,65.33333333333333,148.93679418141008,5145638604.567008,5704.217237275494,23636573.931505673
0,2025-04-24T20:31:00,539.719993833468,7263069.720438713,20974.230635162166,238.01729127436727,18.230982663287147,357625635.88398504,8.305428696554566,0.4093246160857352,0.0936054174205139,265.715204425087,65.33333333333333,150.3166241094418,5127105886.11942,0.0,40429490.963148974
1,2025-04-24T20:31:10,503.10562839204,17422874.999376457,2117.397953936669,254.5616495190746,22.544157164474143,344548329.3145578,13.104337229955297,0.09652782586436323,0.008347439047814577,240.77284761840795,65.33333333333333,152.537777126331,5095903232.0,2042.7719116606556,2497325.628944795
0,2025-04-24T20:31:20,305.89829517823205,19806719.464379452,32853.84241219977,248.15838469364377,25.50353586835913,288022185.7646708,3.151620000452463,0.418460495214709,0.027728096485681464,350.15172897728905,65.33333333333333,0.0,5094440960.0,1238.1206450940144,86817583.18707928
1,2025-04-24T20:31:30,554.8879241193024,19751773.70882412,8905.921844018965,277.12916271485926,13.21534750755692,319658542.3442667,9.62375550689917,0.16188162680976884,0.0479083273985451,222.27311905132976,65.33333333333333,146.8515874856691,5122073406.918185,15838.2186270806,19603683.421826705
0,2025-04-24T20:31:40,434.701296592647,1377586.529934235,2109.779073590474,206.42177060638565,18.295741630198656,377834626.40131676,10.594392079718453,0.2484310057701704,0.02567106542042795,290.08236365883687,65.33333333333333,150.3166241094418,5164088657.205485,5213.18632027311,2612155.733333333
1,2025-04-24T20:31:50,513.6390900238807,19153026.540304482,7533.745157137688,259.499269484846,25.75029104140939,217125441.23976272,15.326822594670919,0.12369548135824195,0.018416660501856613,183.24016571715367,65.33333333333333,152.91730140480144,5149047216.754902,0.0,26459521.32407309
0,2025-04-24T20:32:00,444.30383782696975,23519097.438722692,37911.956316246156,203.53747336658623,8.289743057902713,355090396.419432,5.949470061987114,0.13936792615371524,0.01733456885321165,38.48006288679267,65.33333333333333,150.3166241094418,5268777989.878342,23583.86922034171,84375132.5815669
1,2025-04-24T20:32:10,564.9173511758713,26089844.012168292,32110.646508668582,268.0078653622676,27.461549817941282,394974663.4344078,7.1164087059438765,0.10350563423222815,0.02742255292017191,365.4990077921053,65.33333333333333,141.24811652081556,5172531200.0,338.13300949372297,5543382.979319289
0,2025-04-24T20:32:20,383.57876971926146,26522127.48214261,27013.959045420597,211.35334214243883,24.99294203387849,346837020.5365105,4.3243548095469055,0.30166429586177235,0.012186326941266354,191.95940206911865,65.33333333333333,5.17657007718023,5374370218.247627,19154.191039146383,56357335.166550644
1,2025-04-24T20:32:30,586.8247925474992,11463074.446740767,21553.98047187499,271.68824442409345,19.20588689297972,293682354.4941673,15.783841266753452,0.19641611336920486,0.037217346394636724,384.12978565921964,65.33333333333333,143.00927121168243,5100312147.943923,3540.930550739139,6944208.122253625
0,2025-04-24T20:32:40,486.1780564450699,10851987.017780513,57966.07136339588,203.53747336658623,3.6987673816312383,326267849.66028285,3.4208009640340387,0.256002176681588,0.05003025583106947,420.8680864032299,65.33333333333333,56.04806290234402,5229163991.616391,12126.547129984263,86817583.18707928
1,2025-04-24T20:32:50,561.9077235892304,12260080.796400905,10549.110897776392,262.3143205894563,15.869748482986717,346507955.61837626,11.051184960197945,0.039333002908185755,0.0176084342165989,369.79116174321143,65.33333333333333,148.98039101051097,5139946325.91156,9531.99413906806,13026322.51649474
0,2025-04-24T20:33:00,437.11773768126307,2656163.8389619077,27159.47242857996,203.53747336658623,15.620097821480085,300920524.22476125,0.1329716551114964,0.14768052453951377,0.0560935159109911,285.1744023975043,65.33333333333333,113.27372480192182,5193766370.345149,15938.240598982944,58334979.15926179
1,2025-04-24T20:33:10,460.6892802142027,25277200.51030459,31992.89747093652,261.9373726146149,11.15775314848495,330770096.9260541,9.053425384082303,0.34819406187472657,0.01914510602250525,209.9443339582839,65.33333333333333,150.3641728311539,5135053775.180974,5679.96457348699,8938768.191989195
0,2025-04-24T20:33:20,501.3572475984718,21610711.666454963,34411.3901333726,230.64729422325382,29.360436592675512,208187640.0,15.049464169888681,0.07998082484692301,0.017509039947738652,250.18425137858682,65.33333333333333,150.3166241094418,5094440960.0,8013.905029420874,34261699.66751595
1,2025-04-24T20:33:30,534.2095237645127,12198474.794006811,27274.688006899687,262.5312286065945,16.45911526733782,324176730.6682688,14.717699099026223,0.11664644796835374,0.01021714478359393,345.17582935128604,65.33333333333333,149.99640409021873,5110520309.047387,0.0,2497325.628944795
0,2025-04-24T20:33:40,397.70383601449214,10280508.573791113,10049.159769703834,256.410976051888,14.691397422363146,317701155.7385409,5.978091831615446,0.24545907554548482,0.03370185929322395,321.22852797592725,65.33333333333333,150.3166241094418,5159102610.06742,0.0,60552917.789375335
1,2025-04-24T20:33:50,486.1428877174453,17832349.342840884,57924.74614389879,258.9579174088984,22.467231619021668,203990261.33333337,12.102511866283166,0.08601030156743229,0.014382356523320408,185.34593649555035,65.33333333333333,150.68242670708977,5131736834.466565,0.0,33237549.577851057
0,2025-04-24T20:34:00,399.3559689258462,317929.78953395993,31189.326992020673,204.17013461629253,26.1078450764468,292664869.2619052,8.114104838717093,0.35049116977537415,0.0018854921936755295,182.55341771973016,65.33333333333333,150.3166241094418,5114678850.475526,1112.8970746437572,70505110.48910883
1,2025-04-24T20:34:10,497.63001399441885,13875257.540294606,2117.397953936669,277.12916271485926,10.485167558050481,287215544.80267596,9.505606058750462,0.3842774253931368,0.0024295022771383228,450.40578520226103,65.33333333333333,148.39236735641907,5108720193.164187,5253.371984245337,2497325.628944795
0,2025-04-24T20:34:20,591.7382650016783,2152345.022444332,20157.339905135595,219.72249969095873,8.437788502759766,345527027.25703585,7.787273517298308,0.3337345307209748,0.0,392.5371071265634,65.33333333333333,63.01519390486277,5383586558.158484,3786.433303361151,7012815.813873306
1,2025-04-24T20:34:30,509.01837244054934,20786764.192644954,11437.957629817478,261.7699931222208,24.3298322091287,306928139.0981331,12.800437853001174,0.20576294917370958,0.033241268161786575,247.7014157271558,65.33333333333333,143.17572020488504,5160622369.633696,366.06905585994446,26358380.100545593
0,2025-04-24T20:34:40,452.9127204240894,12838340.526008561,12787.734663649951,206.6828247087536,3.6987673816312383,260914044.9884481,3.6722587307521177,0.24693234994872332,0.06148397556193218,198.03446149723754,65.33333333333333,0.0,5234566549.08704,17070.551259882268,86817583.18707928
1,2025-04-24T20:34:50,551.6022409484489,17625614.714256544,54567.870268588886,275.84929101913485,24.704897136358454,287274342.9497565,2.406827997533963,0.10752603244965783,0.024895160980913017,293.66154139942864,65.33333333333333,147.08936542470627,5158120037.758678,1173.705952418653,4847352.540811122
0,2025-04-24T20:35:00,339.395417163581,4235996.755724602,32513.294396469773,235.65218705742672,25.69947425357209,319150714.50272244,3.5355738048828522,0.4155012486759533,0.0318280397404482,405.2680097963864,65.33333333333333,140.01139571398508,5281739558.14562,7592.109669148646,2612155.733333333
1,2025-04-24T20:35:10,522.5992555394641,22193144.600232344,34665.607530973095,277.12916271485926,8.874058168932555,263018661.25151932,11.875342406571466,0.22415455544099544,0.04579227293701585,274.49290361740617,65.33333333333333,146.83753676152065,5108667469.387258,0.0,15937717.494461937
0,2025-04-24T20:35:20,495.14790545351013,5366967.815528449,2109.779073590474,253.26152686204813,14.890173987962168,336840582.0143299,14.149122158471481,0.063158621,0.015561810525791978,228.48418465159403,65.33333333333333,0.0,5387873907.868651,7006.02365055628,50806351.49573862
1,2025-04-24T20:35:30,513.5290241133193,9331863.465402763,43520.79315088708,254.70056696742785,22.560243926657314,283426787.96774536,5.609857508276991,0.45603959324851484,0.03220694296541281,345.15768891334636,65.33333333333333,141.25904925230307,5171213897.015256,0.0,2497325.628944795
0,2025-04-24T20:35:40,429.55176586945674,16297438.223245792,26563.211873921344,230.7169102472679,17.160685042375984,264554543.41785386,0.1329716551114964,0.29173209791899984,0.0529795965926939,457.5527301814508,65.33333333333333,138.89851264350483,5154135292.734529,15515.5356366129,86817583.18707928
1,2025-04-24T20:35:50,530.6901717776249,10078303.424109854,42037.92267262399,277.12916271485926,15.21549122918336,226159531.08183697,8.138498016659051,0.3419340196606705,0.044628089962784376,184.3168173439256,65.33333333333333,151.71988101906496,5105272277.777083,5002.620585223883,2497325.628944795
0,2025-04-24T20:36:00,591.7382650016783,3980049.178020145,44410.63920125575,240.67020822743893,19.523023022229246,217822836.15984613,0.1329716551114964,0.2092871672733801,0.04098061173315115,110.51178828293803,65.33333333333333,130.18982634183368,5243285103.194538,4798.424088550722,80868814.26541483
1,2025-04-24T20:36:10,472.5981950187107,9951715.96740325,53721.76729760789,271.86659467913137,20.99764704593234,419107968.0,2.207682864853296,0.2653013091460193,0.05346450843454402,257.7160989857875,65.33333333333333,142.96368734556313,5115522334.629422,4498.534813250263,21426367.310293674
0,2025-04-24T20:36:20,591.7382650016783,25296757.441214737,21039.669864905187,269.2206199259956,14.20716123335639,353098563.8631653,6.216814971980433,0.26728498071200574,0.045723320369369845,48.743673847019096,65.33333333333333,99.76033612327672,5094440960.0,12616.706706390778,84003174.14136112
1,2025-04-24T20:36:30,535.5525622623794,4047051.412151685,49167.96016739718,277.12916271485926,21.145734693733814,337726350.59322584,10.756148103769434,0.23694323046949395,0.023010059985579312,284.77409538752386,65.33333333333333,152.91730140480144,5099234282.735555,2516.803499709724,2497325.628944795
0,2025-04-24T20:36:40,591.7382650016783,5644234.225219323,2109.779073590474,253.50061327309214,32.66566902,341866710.6183172,6.203929708528566,0.26410436567470913,0.07234593857870297,142.8443751904214,65.33333333333333,62.94563589400056,5094440960.0,3260.23458793102,86817583.18707928
1,2025-04-24T20:36:50,545.592216707883,17670117.223858565,28185.317202598133,277.12916271485926,14.38712905016545,287958550.2818535,10.704174255013427,0.20999290764302878,0.030518836180418913,275.1016959700008,65.33333333333333,152.91730140480144,5151908031.918572,4612.793609632414,6019089.263440419
0,2025-04-24T20:37:00,430.36141776636146,9806703.674855407,27993.691277757545,203.53747336658623,3.6987673816312383,280620568.1053988,6.215142083704548,0.2076586687901837,0.07404536211753972,64.49890877391488,65.33333333333333,150.3166241094418,5197819864.643801,13049.448466504251,86817583.18707928
1,2025-04-24T20:37:10,492.74185517048215,11931930.590346996,21060.454474893777,241.32110968381744,17.883108358058383,360213285.2026053,12.565335367450018,0.24639879274982657,0.01863965007527464,226.8416003081216,65.33333333333333,144.8443721346918,5137917801.6016445,3599.9392526556035,31329049.607526153
0,2025-04-24T20:37:20,577.789896782992,317929.78953395993,2109.779073590474,251.82291045986977,16.69267165818317,289178232.5104151,10.086526009074138,0.2448065594875144,0.0357586187405246,355.90934917822074,65.33333333333333,150.3166241094418,5101024076.774952,11210.459555529487,86817583.18707928
1,2025-04-24T20:37:30,464.0822534233242,10048941.965047153,45121.12456056051,277.12916271485926,18.87372878567493,262155903.7615267,14.782945618814933,0.3065622840397204,0.005164654757687608,175.78015732078887,65.33333333333333,149.21597412705654,5124374060.86718,5691.8715801868075,2497325.628944795
0,2025-04-24T20:37:40,257.97411303861014,7136705.874201572,23562.025007238288,227.63120484502613,6.908032912143939,225106533.22724864,2.7615968550596386,0.3066305265986784,0.06808551461603979,408.4513599104279,65.33333333333333,16.46467031942437,5236311610.440012,11034.325247063469,67829930.14366087
1,2025-04-24T20:37:50,450.40929393725673,6008969.027392638,25189.042070270374,277.12916271485926,25.569116371219906,315497038.3011493,11.445143924401718,0.18945930231426986,0.03675866480190054,317.15770268509146,65.33333333333333,145.7327104589343,5133059038.317476,4902.459590265998,13495694.70680562
0,2025-04-24T20:38:00,516.586973843347,23229751.405753814,27459.704081398413,217.0698191882594,25.168944414889147,246273419.59986365,0.1329716551114964,0.2577240112097865,0.04821788417301803,95.07277393195622,65.33333333333333,52.77484842157338,5132760936.466179,13523.53245649963,78340299.11330071
1,2025-04-24T20:38:10,521.0320919537876,8485371.120682456,2738.61555586589,277.12916271485926,24.31966555042901,263855319.01023892,13.521102474864412,0.17292916311363313,0.020149091789935708,328.5614446415037,65.33333333333333,145.44019993419164,5133976253.435353,912.7047615579825,19492848.30790287
0,2025-04-24T20:38:20,591.7382650016783,4126954.9912545104,2109.779073590474,203.53747336658623,15.922515164729733,279382807.3395716,6.21859484385878,0.2400307416877608,0.0,38.48006288679267,65.33333333333333,101.9409389746076,5139169815.161413,0.0,70273541.88298532
1,2025-04-24T20:38:30,575.1661838874357,14843344.004889106,11279.82356425959,271.50767448638226,10.353907204982292,370949095.67864865,10.116010256931116,0.031333186,0.0199174687097328,331.17968494545687,65.33333333333333,145.7035053843996,5103245428.740685,5234.7204645316215,2497325.628944795
0,2025-04-24T20:38:40,253.6473407991054,7616263.493230488,41279.633238354756,224.48707514939593,32.66566902,330816810.0635079,6.845388093947438,0.21731054130268523,0.03251600368935839,221.52194399921535,65.33333333333333,128.16052695647505,5094440960.0,0.0,15563360.05592987
1,2025-04-24T20:38:50,586.8247925474992,16790685.396574836,30872.92703739187,254.86675592983838,24.542381341206823,299667814.5407998,10.822515690764673,0.07632104830026087,0.02778818191264619,248.49067704735535,65.33333333333333,149.6223960246248,5096091552.324915,5227.565478166907,19722827.00271353
0,2025-04-24T20:39:00,385.96338650842006,3525451.9409088455,18036.687856434375,243.42059307391293,15.901172569506782,331033188.6769193,13.665161712895134,0.18429013312660436,0.0,361.84710730973455,65.33333333333333,119.00386873550356,5094440960.0,4910.16647615012,15723641.28962943
1,2025-04-24T20:39:10,548.7896110960053,2271047.9046530407,20589.289637281767,255.66971224908548,21.001299761639142,284509480.6278181,10.622793697218546,0.18279616354060016,0.008204120148467428,346.4264055457795,65.33333333333333,142.9384299114864,5172531200.0,4869.370335382038,7212934.83092487
0,2025-04-24T20:39:20,591.7382650016783,26522127.48214261,19535.99190221369,245.27049205920628,8.433497758911972,303682510.9480979,4.270075506638548,0.24457740847033527,0.04328626463176747,327.56984241110933,65.33333333333333,12.682871082436165,5094440960.0,1500.9747660947933,44416468.203151554
